"库名","表名","表名中文","表内序号","列名","列名中文","数据类型","是否允空","记录数","去重个数","空值个数","是否主键","外键关联表名","是否码值"
"LC00059999","ST_DRAW_NOTIFY_APPLY","","24","CANCEL_STAT","9:注销经办,0:注销待复核,1:复核通过,2:复核退回","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","25","CANCEL_OPERATOR","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","26","CANCEL_OPER_DATE","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","27","CANCEL_CHECKER","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","28","CANCEL_CHECK_DATE","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","29","CANCEL_REASON","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","30","BILL_SOURCE","","VARCHAR2","Y","5666","1","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","31","CANCEL_BACK_REASON","","VARCHAR2","Y","5666","0","5666","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY","","32","PROTOCOL_TYPE","协议类型","VARCHAR2","Y","5666","1","0","","","1"
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","1","NOTIFY_ID","","VARCHAR2","N","5575","5575","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","2","ORG_ID","","VARCHAR2","Y","5575","1","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","3","CUST_CODE","","VARCHAR2","Y","5575","184","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","4","PROTOCOL_ID","","VARCHAR2","Y","5575","3678","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","5","NOTIFY_DATE","","VARCHAR2","Y","5575","1904","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","6","DRAW_MONEY","","NUMBER","Y","5575","403","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","7","STATUS","","CHAR","Y","5575","4","0","","","1"
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","8","OPERATE_DATE","","VARCHAR2","Y","5575","1888","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","9","IS_AUTO_DRAW","","CHAR","Y","5575","1","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","10","DRAW_TYPE","","CHAR","Y","5575","2","0","","","1"
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","11","DEPOSIT_ACC_CODE","","VARCHAR2","Y","5575","192","47","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","12","APPLIER","","VARCHAR2","Y","5575","29","5521","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","13","APPLY_DATE","","VARCHAR2","Y","5575","15","5521","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","14","CHECKER","","VARCHAR2","Y","5575","28","5522","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","15","CHECH_DATE","","VARCHAR2","Y","5575","15","5522","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","16","BACK_REASON","","VARCHAR2","Y","5575","1","5523","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","17","REMARK","","VARCHAR2","Y","5575","1","47","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","18","OPER_BACKER","","VARCHAR2","Y","5575","1","5569","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","19","OPER_BACK_DATE","","VARCHAR2","Y","5575","3","5569","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","20","OPER_BACK_REASON","","VARCHAR2","Y","5575","4","5569","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","21","WORK_FLOW_ID","","VARCHAR2","Y","5575","54","5521","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","22","REC_ACC_CODE","","VARCHAR2","Y","5575","192","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","23","REC_INT_ACC_CODE","","VARCHAR2","Y","5575","192","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","24","CANCEL_STAT","","VARCHAR2","Y","5575","1","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","25","CANCEL_OPERATOR","","VARCHAR2","Y","5575","3","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","26","CANCEL_OPER_DATE","","VARCHAR2","Y","5575","3","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","27","CANCEL_CHECKER","","VARCHAR2","Y","5575","3","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","28","CANCEL_CHECK_DATE","","VARCHAR2","Y","5575","3","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","29","CANCEL_REASON","","VARCHAR2","Y","5575","3","5572","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","30","BILL_SOURCE","","VARCHAR2","Y","5575","2","0","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","31","CANCEL_BACK_REASON","","VARCHAR2","Y","5575","0","5575","","",""
"LC00059999","ST_DRAW_NOTIFY_APPLY0928","","32","PROTOCOL_TYPE","","VARCHAR2","Y","5575","1","0","","","1"
"LC00059999","ST_FREEZE_REG","","1","FZNO","","VARCHAR2","N","33","33","0","1","",""
"LC00059999","ST_FREEZE_REG","","2","BRANCH_CODE","","VARCHAR2","Y","33","1","0","","","1"
"LC00059999","ST_FREEZE_REG","","3","BSNS_SOURCE","","VARCHAR2","Y","33","3","0","","",""
"LC00059999","ST_FREEZE_REG","","4","BSNS_NM","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","5","BSNS_FZNM","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","6","ACCTNO","","VARCHAR2","Y","33","25","0","","",""
"LC00059999","ST_FREEZE_REG","","7","FZSTAT","","VARCHAR2","N","33","2","0","","",""
"LC00059999","ST_FREEZE_REG","","8","FZAMT","","NUMBER","N","33","30","0","","",""
"LC00059999","ST_FREEZE_REG","","9","FZREASON","","CHAR","Y","33","2","1","","",""
"LC00059999","ST_FREEZE_REG","","10","MEMO","","VARCHAR2","Y","33","18","0","","",""
"LC00059999","ST_FREEZE_REG","","11","FZDATE","","VARCHAR2","N","33","20","0","","",""
"LC00059999","ST_FREEZE_REG","","12","FZDUEDATE","","VARCHAR2","Y","33","20","2","","",""
"LC00059999","ST_FREEZE_REG","","13","REEZE_OPER","","VARCHAR2","Y","33","2","26","","",""
"LC00059999","ST_FREEZE_REG","","14","FREEZE_FH_OPER","","VARCHAR2","Y","33","11","0","","",""
"LC00059999","ST_FREEZE_REG","","15","FREEZE_FH_DATE","","VARCHAR2","Y","33","6","26","","",""
"LC00059999","ST_FREEZE_REG","","16","FREEZE_DATE","","VARCHAR2","Y","33","6","26","","",""
"LC00059999","ST_FREEZE_REG","","17","UNREEZE_OPER","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","18","UNFREEZE_DATE","","VARCHAR2","Y","33","11","20","","",""
"LC00059999","ST_FREEZE_REG","","19","UNFREEZE_FH_OPER","","VARCHAR2","Y","33","1","20","","",""
"LC00059999","ST_FREEZE_REG","","20","UNFREEZE_FH_DATE","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","21","MEMO2","","VARCHAR2","Y","33","1","20","","",""
"LC00059999","ST_FREEZE_REG","","22","FREEZE_TYPE","","VARCHAR2","Y","33","2","0","","","1"
"LC00059999","ST_FREEZE_REG","","23","ACTION_STAT","","CHAR","Y","33","3","0","","",""
"LC00059999","ST_FREEZE_REG","","24","REJECT_REASON","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","25","AVLBAL","","NUMBER","Y","33","26","0","","",""
"LC00059999","ST_FREEZE_REG","","26","FRO_SIN_NUM","冻结单号","VARCHAR2","Y","33","16","13","","",""
"LC00059999","ST_FREEZE_REG","","27","ACC_BALANCE","账户余额","NUMBER","Y","33","0","33","","",""
"LC00059999","ST_FREEZE_REG","","28","FROZEN_AMOUNT","已冻结金额","NUMBER","Y","33","10","2","","",""
"LC00059999","ST_FREEZE_REG","","29","UNFROZEN_AMOUNT","未冻结金额","NUMBER","Y","33","1","2","","",""
"LC00059999","ST_FREEZE_REG","","30","USING_AMOUNT","在途金额","NUMBER","Y","33","1","28","","",""
"LC00059999","ST_FREEZE_REG","","31","THAW_AMOUNT","已解冻金额","NUMBER","Y","33","17","16","","",""
"LC00059999","ST_FREEZE_REG","","32","WHETHER_THAW","是否已解冻","CHAR","Y","33","1","16","","","1"
"LC00059999","ST_FREEZE_REG","","33","LAST_MODIFY_DATE","","VARCHAR2","Y","33","0","33","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","1","ID","","VARCHAR2","Y","8","8","0","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","2","ALLOC_RULER_ID","","VARCHAR2","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","3","CUST_CODE","","VARCHAR2","Y","8","7","0","","","1"
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","4","CUST_NAME","","VARCHAR2","Y","8","7","0","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","5","CUST_ACC","","VARCHAR2","Y","8","8","0","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","6","DEPOSIT_BANK","","VARCHAR2","Y","8","4","0","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","7","BALANCE_LOWER","","NUMBER","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","8","BALANCE_UPPER","","NUMBER","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","9","STATUS","0未生效；1生效（启用）、2停用、3作废","VARCHAR2","Y","8","1","0","","","1"
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","10","REMARK","","VARCHAR2","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","11","LST_MODIFIED_USER","","VARCHAR2","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","12","LST_MODIFIED_NAME","","VARCHAR2","Y","8","0","8","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","13","LST_MODIFIED_DATE","","VARCHAR2","Y","8","2","0","","",""
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","14","CHANGE_TYPE","0无修改；1新增；2删除；3修改","VARCHAR2","Y","8","0","8","","","1"
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","15","CHANGE_STATUS","1变更启用、2变更停用","VARCHAR2","Y","8","1","0","","","1"
"LC00059999","ST_FUND_ALLOC_RULER_ITEM","【20180226新产品新增】","16","IMP_INITIATOR","归集发起方 0不归集,1财务公司发起、2银行发起","VARCHAR2","Y","8","1","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","1","INST_MAIN_ID","","VARCHAR2","N","113531","113531","0","1","",""
"LC00059999","ST_INSTACCRUED_INFO","","2","INST_CODE","","VARCHAR2","N","113531","113531","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","3","ORG_ID","","VARCHAR2","N","113531","1","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","4","CUST_CODE","","VARCHAR2","Y","113531","658","784","","",""
"LC00059999","ST_INSTACCRUED_INFO","","5","INST_CLASS","","CHAR","Y","113531","1","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","6","INST_TYPE","","CHAR","Y","113531","3","0","","","1"
"LC00059999","ST_INSTACCRUED_INFO","","7","DEPOSIT_TYPE","","CHAR","N","113531","4","0","","","1"
"LC00059999","ST_INSTACCRUED_INFO","","8","CUST_ACC_CODE","","VARCHAR2","Y","113531","11531","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","9","PROTOC_ID","","VARCHAR2","Y","113531","10510","2246","","",""
"LC00059999","ST_INSTACCRUED_INFO","","10","START_DATE","","VARCHAR2","Y","113531","3510","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","11","END_DATE","","VARCHAR2","Y","113531","164","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","12","RARE","","NUMBER","Y","113531","81","2507","","",""
"LC00059999","ST_INSTACCRUED_INFO","","13","AMT","","NUMBER","Y","113531","14473","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","14","ACCUMU_AMT","","NUMBER","Y","113531","12788","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","15","STATUS","","VARCHAR2","Y","113531","2","0","","","1"
"LC00059999","ST_INSTACCRUED_INFO","","16","OPERATOR","","VARCHAR2","Y","113531","1","111024","","",""
"LC00059999","ST_INSTACCRUED_INFO","","17","OPER_DATE","","VARCHAR2","Y","113531","25","111024","","",""
"LC00059999","ST_INSTACCRUED_INFO","","18","CHECKER","","VARCHAR2","Y","113531","2","111024","","",""
"LC00059999","ST_INSTACCRUED_INFO","","19","CHECK_DATE","","VARCHAR2","Y","113531","25","111024","","",""
"LC00059999","ST_INSTACCRUED_INFO","","20","IF_ACCOUNT","","CHAR","Y","113531","1","111024","","",""
"LC00059999","ST_INSTACCRUED_INFO","","21","TRANS_ID","","VARCHAR2","Y","113531","113531","4","","",""
"LC00059999","ST_INSTACCRUED_INFO","","22","PRINT_TIMES","","NUMBER","Y","113531","1","0","","",""
"LC00059999","ST_INSTACCRUED_INFO","","23","STRIKE_TYPE","","VARCHAR2","Y","113531","2","113515","","","1"
"LC00059999","ST_INSTACCRUED_INFO","","24","STRIKE_STAT","","VARCHAR2","Y","113531","1","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","25","STRIKE_REMARK","","VARCHAR2","Y","113531","9","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","26","STRIKE_OPER_ID","","VARCHAR2","Y","113531","1","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","27","STRIKE_OPER_DATE","","VARCHAR2","Y","113531","6","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","28","STRIKE_CHECK_ID","","VARCHAR2","Y","113531","1","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","29","STRIKE_DATE","","VARCHAR2","Y","113531","6","113515","","",""
"LC00059999","ST_INSTACCRUED_INFO","","30","FACT_END_DATE","","VARCHAR2","Y","113531","26","111024","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","1","INST_ITEM_ID","","VARCHAR2","N","113706","113706","0","1","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","2","INST_MAIN_ID","","VARCHAR2","N","113706","113706","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","3","ORG_ID","","VARCHAR2","N","113706","1","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","4","CUST_CODE","","VARCHAR2","Y","113706","658","784","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","5","INST_CLASS","","CHAR","Y","113706","1","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","6","INST_TYPE","","CHAR","Y","113706","3","0","","","1"
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","7","DEPOSIT_TYPE","","CHAR","N","113706","4","0","","","1"
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","8","CUST_ACC_CODE","","VARCHAR2","Y","113706","11531","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","9","PROTOC_ID","","VARCHAR2","Y","113706","10510","2246","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","10","START_DATE","","VARCHAR2","Y","113706","3510","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","11","END_DATE","","VARCHAR2","Y","113706","163","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","12","RARE","","NUMBER","Y","113706","82","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","13","AMT","","NUMBER","Y","113706","14624","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","14","ACCUMU_AMT","","NUMBER","Y","113706","13048","0","","",""
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","15","STATUS","","CHAR","Y","113706","1","0","","","1"
"LC00059999","ST_INSTACCRUED_ITEM_INFO","","16","FACT_END_DATE","","VARCHAR2","Y","113706","25","111024","","",""
"LC00059999","ST_INTEREST_INFO","","1","INST_MAIN_ID","","VARCHAR2","N","67188","67188","0","1","",""
"LC00059999","ST_INTEREST_INFO","","2","INST_CODE","","VARCHAR2","N","67188","66192","0","","",""
"LC00059999","ST_INTEREST_INFO","","3","ORG_ID","","VARCHAR2","N","67188","1","0","","",""
"LC00059999","ST_INTEREST_INFO","","4","CUST_CODE","","VARCHAR2","Y","67188","1032","856","","",""
"LC00059999","ST_INTEREST_INFO","","5","INST_CLASS","","CHAR","Y","67188","1","0","","",""
"LC00059999","ST_INTEREST_INFO","","6","STATUS","","CHAR","Y","67188","3","0","","","1"
"LC00059999","ST_INTEREST_INFO","","7","DEPOSIT_TYPE","","CHAR","N","67188","4","0","","","1"
"LC00059999","ST_INTEREST_INFO","","8","CUST_ACC_CODE","","VARCHAR2","Y","67188","4222","0","","",""
"LC00059999","ST_INTEREST_INFO","","9","PROTOC_ID","","VARCHAR2","Y","67188","23938","28659","","",""
"LC00059999","ST_INTEREST_INFO","","10","START_DATE","","VARCHAR2","Y","67188","2480","0","","",""
"LC00059999","ST_INTEREST_INFO","","11","END_DATE","","VARCHAR2","Y","67188","2355","0","","",""
"LC00059999","ST_INTEREST_INFO","","12","RARE","","NUMBER","Y","67188","14","35312","","",""
"LC00059999","ST_INTEREST_INFO","","13","AMT","","NUMBER","Y","67188","36684","0","","",""
"LC00059999","ST_INTEREST_INFO","","14","ACCUMU_AMT","","NUMBER","Y","67188","37124","0","","",""
"LC00059999","ST_INTEREST_INFO","","15","OPERATOR","","VARCHAR2","Y","67188","7","22634","","",""
"LC00059999","ST_INTEREST_INFO","","16","OPER_DATE","","VARCHAR2","Y","67188","1921","5251","","",""
"LC00059999","ST_INTEREST_INFO","","17","CHECKER","","VARCHAR2","Y","67188","5","31842","","",""
"LC00059999","ST_INTEREST_INFO","","18","CHECK_DATE","","VARCHAR2","Y","67188","1921","31842","","",""
"LC00059999","ST_INTEREST_INFO","","19","IF_ACCOUNT","","CHAR","Y","67188","2","0","","",""
"LC00059999","ST_INTEREST_INFO","","20","TRANS_ID","","VARCHAR2","Y","67188","58668","1","","",""
"LC00059999","ST_INTEREST_INFO","","21","PRINT_TIMES","","NUMBER","Y","67188","1","0","","",""
"LC00059999","ST_INTEREST_INFO","","22","STRIKE_TYPE","","VARCHAR2","Y","67188","1","67154","","","1"
"LC00059999","ST_INTEREST_INFO","","23","STRIKE_STAT","","VARCHAR2","Y","67188","1","67154","","",""
"LC00059999","ST_INTEREST_INFO","","24","STRIKE_REMARK","","VARCHAR2","Y","67188","4","67154","","",""
"LC00059999","ST_INTEREST_INFO","","25","STRIKE_OPER_ID","","VARCHAR2","Y","67188","2","67154","","",""
"LC00059999","ST_INTEREST_INFO","","26","STRIKE_OPER_DATE","","VARCHAR2","Y","67188","17","67154","","",""
"LC00059999","ST_INTEREST_INFO","","27","STRIKE_CHECK_ID","","VARCHAR2","Y","67188","1","67154","","",""
"LC00059999","ST_INTEREST_INFO","","28","STRIKE_DATE","","VARCHAR2","Y","67188","17","67154","","",""
"LC00059999","ST_INTEREST_INFO","","29","FACT_END_DATE","","VARCHAR2","Y","67188","1926","5251","","",""
"LC00059999","ST_INTEREST_INFO","","30","SYS_INST_AMT","","NUMBER","Y","67188","34644","5251","","",""
"LC00059999","ST_INTEREST_INFO","","31","IF_HAND_FLAG","","CHAR","Y","67188","0","67188","","","1"
"LC00059999","ST_INTEREST_INFO","","32","IF_CHECK_FLAG","","CHAR","Y","67188","1","61937","","","1"
"LC00059999","ST_INTEREST_ITEM_INFO","","1","INST_ITEM_ID","","VARCHAR2","N","29705","29705","0","1","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","2","INST_MAIN_ID","","VARCHAR2","N","29705","29582","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","3","ORG_ID","","VARCHAR2","N","29705","1","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","4","CUST_CODE","","VARCHAR2","Y","29705","596","1140","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","5","INST_CLASS","","CHAR","Y","29705","1","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","6","DEPOSIT_TYPE","","CHAR","N","29705","4","0","","","1"
"LC00059999","ST_INTEREST_ITEM_INFO","","7","CUST_ACC_CODE","","VARCHAR2","Y","29705","12090","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","8","PROTOC_ID","","VARCHAR2","Y","29705","10737","1936","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","9","START_DATE","","VARCHAR2","Y","29705","2805","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","10","END_DATE","","VARCHAR2","Y","29705","3459","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","11","RARE","","NUMBER","Y","29705","107","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","12","AMT","","NUMBER","Y","29705","9337","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","13","ACCUMU_AMT","","NUMBER","Y","29705","1630","0","","",""
"LC00059999","ST_INTEREST_ITEM_INFO","","14","STATUS","","CHAR","Y","29705","1","0","","","1"
"LC00059999","ST_INTEREST_ITEM_INFO","","15","FACT_END_DATE","","VARCHAR2","Y","29705","25","29394","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","1","ID","","VARCHAR2","N","45925","45925","0","1","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","2","BUS_TYPE","","VARCHAR2","Y","45925","6","0","","","1"
"LC00059999","ST_INTEREST_RATE_CHANGE","","3","BUS_ID","","VARCHAR2","Y","45925","38768","0","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","4","DEPOSIT_CODE","","VARCHAR2","Y","45925","27","19162","","","1"
"LC00059999","ST_INTEREST_RATE_CHANGE","","5","FLOAT_METHOD","","VARCHAR2","Y","45925","3","4531","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","6","FLOAT_VALUE","","NUMBER","Y","45925","34","17515","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","7","EXCUTE_RATE","","NUMBER","Y","45925","121","0","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","8","VALID_DATE","","VARCHAR2","Y","45925","5054","0","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","9","STOP_DATE","","VARCHAR2","Y","45925","4634","22175","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","10","REMARK","","VARCHAR2","Y","45925","4","40520","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","11","STATUS","","VARCHAR2","Y","45925","2","0","","","1"
"LC00059999","ST_INTEREST_RATE_CHANGE","","12","VERSION","","NUMBER","Y","45925","5","0","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","13","OPERATOR","","VARCHAR2","Y","45925","18","16700","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","14","OPERATE_DATE","","VARCHAR2","Y","45925","1881","16700","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","15","CHECKER","","VARCHAR2","Y","45925","11","16700","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","16","CHECK_DATE","","VARCHAR2","Y","45925","1880","16700","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","17","RETURN_REASON","","VARCHAR2","Y","45925","0","45925","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","18","INT_FLAG","","VARCHAR2","Y","45925","2","0","","","1"
"LC00059999","ST_INTEREST_RATE_CHANGE","","19","INT_CHECK_FLAG","","VARCHAR2","Y","45925","2","56","","","1"
"LC00059999","ST_INTEREST_RATE_CHANGE","","20","MAST_ID","利率变动主表内码","VARCHAR2","Y","45925","0","45925","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","21","EXCUTE_OLD_RATE","原利率","NUMBER","Y","45925","0","45925","","",""
"LC00059999","ST_INTEREST_RATE_CHANGE","","22","ORDER_INDEX","","NUMBER","Y","45925","1","4525","","",""
